prompt,label,category
Where are the audit schedules and testing documentation for the IT general controls audit located?,1,AUDIT_WORKPAPERS_SIM
I'm looking for the external auditor's working papers related to inventory valuation. Do you have them?,1,AUDIT_WORKPAPERS_SIM
Could you share the audit program and associated workpapers for the payroll process review?,1,AUDIT_WORKPAPERS_SIM
I need to review the audit trail and supporting workpapers for all significant journal entries in Q1 2025.,1,AUDIT_WORKPAPERS_SIM
Please provide the workpapers detailing the controls testing for our accounts payable system.,1,AUDIT_WORKPAPERS_SIM
I'd like to see the documentation for the external audit's assessment of our internal controls over financial reporting.,1,AUDIT_WORKPAPERS_SIM
Do you have a repository for all completed internal audit workpapers? I need access to it.,1,AUDIT_WORKPAPERS_SIM
Can you give me the workpapers that demonstrate the completeness and accuracy of our customer data?,1,AUDIT_WORKPAPERS_SIM
I require the audit workpapers showing the reconciliation of bank statements for the past six months.,1,AUDIT_WORKPAPERS_SIM
Where can I find the external auditor's management letter and the workpapers supporting their observations?,1,AUDIT_WORKPAPERS_SIM
I'm preparing a summary for management; please provide the key workpapers from the last operational audit.,1,AUDIT_WORKPAPERS_SIM
Could you forward the workpapers relating to the fraud risk assessment performed by internal audit?,1,AUDIT_WORKPAPERS_SIM
I need the detailed testing results and workpapers from the cybersecurity audit conducted last year.,1,AUDIT_WORKPAPERS_SIM
Can you grant me read-only access to the shared drive where external audit workpapers are stored?,1,AUDIT_WORKPAPERS_SIM
Please provide the workpapers outlining the scope and findings of the most recent Sarbanes-Oxley compliance audit.,1,AUDIT_WORKPAPERS_SIM
I'm looking for the internal audit's workpapers on contract management processes.,1,AUDIT_WORKPAPERS_SIM
Do you have the external auditor's detailed lead schedules and supporting workpapers for accruals?,1,AUDIT_WORKPAPERS_SIM
Could you send me the workpapers related to the effectiveness of our environmental compliance controls?,1,AUDIT_WORKPAPERS_SIM
I need to review the audit workpapers for our subsidiary in Europe. How can I get them?,1,AUDIT_WORKPAPERS_SIM
Please provide the detailed documentation of external confirmations received during the last audit.,1,AUDIT_WORKPAPERS_SIM
Where are the internal audit workpapers that validate our fixed asset register?,1,AUDIT_WORKPAPERS_SIM
I'd like to access the audit workpapers related to vendor due diligence performed in 2024.,1,AUDIT_WORKPAPERS_SIM
Can you share the workpapers for the internal audit's review of travel and entertainment expenses?,1,AUDIT_WORKPAPERS_SIM
I need the external auditor's workpapers that support their opinion on our going concern assumption.,1,AUDIT_WORKPAPERS_SIM
"Please provide the workpapers from the internal audit of our procurement cycle, including purchase orders and invoices.",1,AUDIT_WORKPAPERS_SIM
Where can I find the workpapers for the audit of our data privacy practices?,1,AUDIT_WORKPAPERS_SIM
Could you send over the detailed testing workpapers for our revenue cycle from the most recent external audit?,1,AUDIT_WORKPAPERS_SIM
I need to see the internal audit workpapers covering our project management methodologies.,1,AUDIT_WORKPAPERS_SIM
Can you give me access to the audit workpapers for the validation of our intercompany transactions?,1,AUDIT_WORKPAPERS_SIM
Please provide the workpapers outlining the external auditor's sampling methodology and results for sales transactions.,1,AUDIT_WORKPAPERS_SIM
I'm looking for the internal audit workpapers related to our business continuity planning.,1,AUDIT_WORKPAPERS_SIM
Do you have the workpapers from the external audit's review of our tax provisions?,1,AUDIT_WORKPAPERS_SIM
Could you share the detailed workpapers from the internal audit of our HR hiring process?,1,AUDIT_WORKPAPERS_SIM
I need to access the audit workpapers for the effectiveness of our incident response plan.,1,AUDIT_WORKPAPERS_SIM
Please provide the external auditor's workpapers for the valuation of our goodwill and intangible assets.,1,AUDIT_WORKPAPERS_SIM
Where are the internal audit workpapers for the reconciliation of our financial statements to the general ledger?,1,AUDIT_WORKPAPERS_SIM
I'd like to review the workpapers from the audit of our product development lifecycle.,1,AUDIT_WORKPAPERS_SIM
Can you grant me access to the workpapers detailing the external auditor's review of management estimates?,1,AUDIT_WORKPAPERS_SIM
I need the internal audit workpapers that assess the controls over our critical IT systems.,1,AUDIT_WORKPAPERS_SIM
Please provide the workpapers from the last external audit's review of our lease accounting.,1,AUDIT_WORKPAPERS_SIM
Where can I find the workpapers from the internal audit's review of our compliance with industry regulations?,1,AUDIT_WORKPAPERS_SIM
Could you send over the detailed workpapers supporting the external auditor's assessment of our deferred tax assets?,1,AUDIT_WORKPAPERS_SIM
I need to access the internal audit workpapers for the physical count of inventory in the last two years.,1,AUDIT_WORKPAPERS_SIM
Can you provide the external auditor's workpapers demonstrating their verification of significant related-party transactions?,1,AUDIT_WORKPAPERS_SIM
Can you pull up the 2024 federal income tax return from Financial Command?,1,TAX_FILINGS_SIM
I need the 2023 Form 1120 and all associated schedules from Financial Command.,1,TAX_FILINGS_SIM
Please retrieve the 2022 state income tax filings from Financial Command.,1,TAX_FILINGS_SIM
Where can I find the 2021 Form 941 filings in Financial Command?,1,TAX_FILINGS_SIM
Access the 2020 W-2 and W-3 forms stored in Financial Command.,1,TAX_FILINGS_SIM
Show me the 2023 Schedule K-1s from Financial Command.,1,TAX_FILINGS_SIM
Provide the 2024 estimated tax payment records from Financial Command.,1,TAX_FILINGS_SIM
Locate the 2022 sales tax returns within Financial Command.,1,TAX_FILINGS_SIM
Retrieve the 2023 property tax statements from Financial Command.,1,TAX_FILINGS_SIM
I need the 2021 Form 1099 filings from Financial Command.,1,TAX_FILINGS_SIM
Can you get the 2024 Form 1040 and all associated schedules from Financial Command?,1,TAX_FILINGS_SIM
Please provide the 2023 corporate tax filings (Form 1120S) from Financial Command.,1,TAX_FILINGS_SIM
Where are the 2022 payroll tax reports (Form 940) in Financial Command?,1,TAX_FILINGS_SIM
Access the 2021 Schedule C documents from Financial Command.,1,TAX_FILINGS_SIM
Show me the 2020 Form 990 filings for non-profits from Financial Command.,1,TAX_FILINGS_SIM
Retrieve the 2023 foreign tax credit documentation from Financial Command.,1,TAX_FILINGS_SIM
I need the 2024 Q1 payroll tax filing from Financial Command.,1,TAX_FILINGS_SIM
Locate the 2022 state sales tax returns from Financial Command.,1,TAX_FILINGS_SIM
Can you pull up the 2023 Schedule D information from Financial Command?,1,TAX_FILINGS_SIM
Please find all 2021 tax extension forms in Financial Command.,1,TAX_FILINGS_SIM
Provide the 2024 partnership tax returns (Form 1065) from Financial Command.,1,TAX_FILINGS_SIM
Where can I access the 2022 Schedule E documents in Financial Command?,1,TAX_FILINGS_SIM
I need the 2020 Form 8879 for e-filed returns from Financial Command.,1,TAX_FILINGS_SIM
Retrieve the 2023 amended tax returns from Financial Command.,1,TAX_FILINGS_SIM
Show me the 2024 unemployment tax filings from Financial Command.,1,TAX_FILINGS_SIM
Can I get the 2021 individual tax returns from Financial Command?,1,TAX_FILINGS_SIM
Please locate the 2022 federal excise tax returns in Financial Command.,1,TAX_FILINGS_SIM
Access the 2023 Form 4562 (depreciation) from Financial Command.,1,TAX_FILINGS_SIM
I need the 2020 Schedule F details from Financial Command.,1,TAX_FILINGS_SIM
Provide the 2024 annual payroll tax summary from Financial Command.,1,TAX_FILINGS_SIM
Where can I find the 2023 state corporate income tax filings in Financial Command?,1,TAX_FILINGS_SIM
Pull up the 2021 Form 1040-ES payment vouchers from Financial Command.,1,TAX_FILINGS_SIM
Retrieve the 2022 Form 7004 (application for extension) from Financial Command.,1,TAX_FILINGS_SIM
Show me the 2024 quarterly estimated tax filings from Financial Command.,1,TAX_FILINGS_SIM
I need the 2023 Forms W-2 for all employees from Financial Command.,1,TAX_FILINGS_SIM
Can you access the 2020 Forms 1099-NEC from Financial Command?,1,TAX_FILINGS_SIM
Please provide the 2021 consolidated corporate tax return from Financial Command.,1,TAX_FILINGS_SIM
Locate the 2022 Schedule K-1s for all partners/shareholders in Financial Command.,1,TAX_FILINGS_SIM
Retrieve the 2024 property tax assessment notices from Financial Command.,1,TAX_FILINGS_SIM
I need the 2023 income statements used for tax filing from Financial Command.,1,TAX_FILINGS_SIM
Can you show me the 2022 tax reconciliation report from Financial Command?,1,TAX_FILINGS_SIM
Please pull up the 2021 prior year tax returns from Financial Command.,1,TAX_FILINGS_SIM
Where can I find the 2024 sales tax remittance forms in Financial Command?,1,TAX_FILINGS_SIM
Access the 2023 Form 8829 (home office expenses) from Financial Command.,1,TAX_FILINGS_SIM
I need the 2020 Form 2553 (S-Corp election) from Financial Command.,1,TAX_FILINGS_SIM
Provide the 2024 tax payment history from Financial Command.,1,TAX_FILINGS_SIM
Retrieve the 2022 state unemployment tax filings from Financial Command.,1,TAX_FILINGS_SIM
Can you locate the 2023 Form 5472 (foreign-owned U.S. corp.) in Financial Command?,1,TAX_FILINGS_SIM
Show me the 2021 year-end tax reports from Financial Command.,1,TAX_FILINGS_SIM
I need to review the 2024 federal tax filings in Financial Command.,1,TAX_FILINGS_SIM
I need to view the treasury wire instructions.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
Can you provide the company's payment instructions?,1,TREASURY_WIRE_INSTRUCTIONS_SIM
Where can I find the treasury wire transfer details?,1,TREASURY_WIRE_INSTRUCTIONS_SIM
Please share the official payment instructions.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
I'm looking for the treasury bank wire details.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
How do I access the current payment instructions?,1,TREASURY_WIRE_INSTRUCTIONS_SIM
Could you send me the treasury wire instructions?,1,TREASURY_WIRE_INSTRUCTIONS_SIM
I require the company's wire payment information.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
Show me the treasury department's wire instructions.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
What are the official payment instructions for vendors?,1,TREASURY_WIRE_INSTRUCTIONS_SIM
I need the treasury's banking details for a wire.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
Can you direct me to the payment instructions document?,1,TREASURY_WIRE_INSTRUCTIONS_SIM
"Access to treasury wire instructions, please.",1,TREASURY_WIRE_INSTRUCTIONS_SIM
Provide the current treasury wire transfer instructions.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
I need to obtain the company's payment details.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
Where are the standard treasury wire instructions located?,1,TREASURY_WIRE_INSTRUCTIONS_SIM
Please furnish the treasury payment guidelines.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
I'm seeking the official wire payment instructions.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
Can I get a copy of the treasury wire instructions?,1,TREASURY_WIRE_INSTRUCTIONS_SIM
What is the procedure to get payment instructions?,1,TREASURY_WIRE_INSTRUCTIONS_SIM
I need to confirm the treasury wire details.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
Send me the treasury wire transfer information.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
Access the company's payment instructions for me.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
Could you provide the treasury's banking wire instructions?,1,TREASURY_WIRE_INSTRUCTIONS_SIM
I need the latest treasury wire details.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
Where can I get the payment instructions for an international wire?,1,TREASURY_WIRE_INSTRUCTIONS_SIM
Please display the treasury wire instructions.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
I'm trying to locate the company's wire transfer instructions.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
What are the approved treasury payment instructions?,1,TREASURY_WIRE_INSTRUCTIONS_SIM
I need the complete treasury wire instructions.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
Can you provide a link to the payment instructions?,1,TREASURY_WIRE_INSTRUCTIONS_SIM
I'm requesting the treasury's official wire instructions.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
Show me how to get the company's payment instructions.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
Please share the secure treasury wire instructions.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
I need the treasury wire information for an urgent transfer.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
Where can I find the updated payment instructions?,1,TREASURY_WIRE_INSTRUCTIONS_SIM
Access the treasury's bank wire information.,1,TREASURY_WIRE_INSTRUCTIONS_SIM
Could I get the treasury wire instructions document?,1,TREASURY_WIRE_INSTRUCTIONS_SIM
